Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Macedonia,MKD,"Mar 17, 2020",9.119795716575949
Macedonia,MKD,"Mar 18, 2020",14.879666695466021
Macedonia,MKD,"Mar 19, 2020",20.159548426115254
Macedonia,MKD,"Mar 20, 2020",23.039483915560293
Macedonia,MKD,"Mar 21, 2020",33.599247376858756
Macedonia,MKD,"Mar 22, 2020",40.79908610047135
Macedonia,MKD,"Mar 23, 2020",54.71877429945569
Macedonia,MKD,"Mar 24, 2020",65.27853776075416
Macedonia,MKD,"Mar 25, 2020",71.03840873964423
Macedonia,MKD,"Mar 26, 2020",84.95809693862857
Macedonia,MKD,"Mar 27, 2020",96.47783889640873
Macedonia,MKD,"Mar 28, 2020",105.11764536474382
Macedonia,MKD,"Mar 29, 2020",115.6774088260423
Macedonia,MKD,"Mar 30, 2020",124.3172152943774
Macedonia,MKD,"Mar 31, 2020",136.79693574863924
Macedonia,MKD,"Apr 1, 2020",157.91646267123616
Macedonia,MKD,"Apr 2, 2020",169.91619387725714
Macedonia,MKD,"Apr 3, 2020",169.91619387725714
Macedonia,MKD,"Apr 4, 2020",206.39537674356094
Macedonia,MKD,"Apr 5, 2020",231.83480690032542
Macedonia,MKD,"Apr 6, 2020",231.83480690032542
Macedonia,MKD,"Apr 7, 2020",273.5938714972785
Macedonia,MKD,"Apr 8, 2020",287.5135596962628
Macedonia,MKD,"Apr 9, 2020",296.1533661645979
Macedonia,MKD,"Apr 10, 2020",318.2328715836765
Macedonia,MKD,"Apr 11, 2020",341.2723554992368
Macedonia,MKD,"Apr 12, 2020",364.79182866303796
Macedonia,MKD,"Apr 13, 2020",397.43109754341504
Macedonia,MKD,"Apr 14, 2020",409.9108179976769
Macedonia,MKD,"Apr 15, 2020",435.8302374026822
Macedonia,MKD,"Apr 16, 2020",467.50952778657756
Macedonia,MKD,"Apr 17, 2020",518.8683773483474
Macedonia,MKD,"Apr 18, 2020",536.1479902850176
Macedonia,MKD,"Apr 19, 2020",561.5874204417821
Macedonia,MKD,"Apr 20, 2020",579.3470226266932
Macedonia,MKD,"Apr 21, 2020",587.9868290950283
Macedonia,MKD,"Apr 22, 2020",590.8667645844733
Macedonia,MKD,"Apr 23, 2020",604.3064635352168
Macedonia,MKD,"Apr 24, 2020",623.9860227130912
Macedonia,MKD,"Apr 25, 2020",636.465743167353
Macedonia,MKD,"Apr 26, 2020",656.1453023452275
Macedonia,MKD,"Apr 27, 2020",665.2650980618034
Macedonia,MKD,"Apr 28, 2020",671.5049582889343
Macedonia,MKD,"Apr 29, 2020",682.0647217502328
Macedonia,MKD,"Apr 30, 2020",692.1444959632904
Madagascar,MDG,"Mar 21, 2020",0.108338374979989
Madagascar,MDG,"Mar 22, 2020",0.108338374979989
Madagascar,MDG,"Mar 23, 2020",0.108338374979989
Madagascar,MDG,"Mar 24, 2020",0.6139174582199376
Madagascar,MDG,"Mar 25, 2020",0.6861430415399303
Madagascar,MDG,"Mar 26, 2020",0.6861430415399303
Madagascar,MDG,"Mar 27, 2020",0.8305942081799157
Madagascar,MDG,"Mar 28, 2020",0.866706999839912
Madagascar,MDG,"Mar 29, 2020",1.0111581664798972
Madagascar,MDG,"Mar 30, 2020",1.3361732914198643
Madagascar,MDG,"Mar 31, 2020",1.5889628330398387
Madagascar,MDG,"Apr 1, 2020",1.6611884163598314
Madagascar,MDG,"Apr 2, 2020",1.950090749639802
Madagascar,MDG,"Apr 3, 2020",2.1306547079397835
Madagascar,MDG,"Apr 4, 2020",2.3473314578997617
Madagascar,MDG,"Apr 5, 2020",2.5640082078597395
Madagascar,MDG,"Apr 6, 2020",2.600120999519736
Madagascar,MDG,"Apr 7, 2020",2.7806849578197177
Madagascar,MDG,"Apr 8, 2020",3.069587291099688
Madagascar,MDG,"Apr 9, 2020",3.3584896243796587
Madagascar,MDG,"Apr 10, 2020",3.3584896243796587
Madagascar,MDG,"Apr 11, 2020",3.683504749319626
Madagascar,MDG,"Apr 12, 2020",3.683504749319626
Madagascar,MDG,"Apr 13, 2020",3.827955915959611
Madagascar,MDG,"Apr 14, 2020",3.827955915959611
Madagascar,MDG,"Apr 15, 2020",3.900181499279604
Madagascar,MDG,"Apr 16, 2020",3.9724070825995965
Madagascar,MDG,"Apr 17, 2020",4.008519874259592
Madagascar,MDG,"Apr 18, 2020",4.225196624219571
Madagascar,MDG,"Apr 19, 2020",4.225196624219571
Madagascar,MDG,"Apr 20, 2020",4.369647790859556
Madagascar,MDG,"Apr 21, 2020",4.369647790859556
Madagascar,MDG,"Apr 22, 2020",4.369647790859556
Madagascar,MDG,"Apr 23, 2020",4.369647790859556
Madagascar,MDG,"Apr 24, 2020",4.369647790859556
Madagascar,MDG,"Apr 25, 2020",4.4057605825195525
Madagascar,MDG,"Apr 26, 2020",4.477986165839545
Madagascar,MDG,"Apr 27, 2020",4.477986165839545
Madagascar,MDG,"Apr 28, 2020",4.622437332479531
Madagascar,MDG,"Apr 29, 2020",4.622437332479531
Madagascar,MDG,"Apr 30, 2020",4.622437332479531
Malawi,MWI,"Apr 3, 2020",0.15682211484553937
Malawi,MWI,"Apr 4, 2020",0.15682211484553937
Malawi,MWI,"Apr 5, 2020",0.20909615312738583
Malawi,MWI,"Apr 6, 2020",0.20909615312738583
Malawi,MWI,"Apr 7, 2020",0.2613701914092323
Malawi,MWI,"Apr 8, 2020",0.41819230625477166
Malawi,MWI,"Apr 9, 2020",0.41819230625477166
Malawi,MWI,"Apr 10, 2020",0.41819230625477166
Malawi,MWI,"Apr 11, 2020",0.4704663445366181
Malawi,MWI,"Apr 12, 2020",0.6272884593821575
Malawi,MWI,"Apr 13, 2020",0.679562497664004
Malawi,MWI,"Apr 14, 2020",0.8363846125095433
Malawi,MWI,"Apr 15, 2020",0.8363846125095433
Malawi,MWI,"Apr 16, 2020",0.8363846125095433
Malawi,MWI,"Apr 17, 2020",0.8363846125095433
Malawi,MWI,"Apr 18, 2020",0.8886586507913898
Malawi,MWI,"Apr 19, 2020",0.8886586507913898
Malawi,MWI,"Apr 20, 2020",0.8886586507913898
Malawi,MWI,"Apr 21, 2020",0.8886586507913898
Malawi,MWI,"Apr 22, 2020",0.9409326890732362
Malawi,MWI,"Apr 23, 2020",1.2023028804824685
Malawi,MWI,"Apr 24, 2020",1.7250432633009332
Malawi,MWI,"Apr 25, 2020",1.7250432633009332
Malawi,MWI,"Apr 26, 2020",1.7250432633009332
Malawi,MWI,"Apr 27, 2020",1.7773173015827797
Malawi,MWI,"Apr 28, 2020",1.8818653781464725
Malawi,MWI,"Apr 29, 2020",1.8818653781464725
Malawi,MWI,"Apr 30, 2020",1.8818653781464725
Malaysia,MYS,"Jan 25, 2020",0.09268986545695271
Malaysia,MYS,"Jan 26, 2020",0.12358648727593693
Malaysia,MYS,"Jan 27, 2020",0.12358648727593693
Malaysia,MYS,"Jan 28, 2020",0.12358648727593693
Malaysia,MYS,"Jan 29, 2020",0.21627635273288964
Malaysia,MYS,"Jan 30, 2020",0.21627635273288964
Malaysia,MYS,"Jan 31, 2020",0.24717297455187387
Malaysia,MYS,"Feb 1, 2020",0.24717297455187387
Malaysia,MYS,"Feb 2, 2020",0.24717297455187387
Malaysia,MYS,"Feb 3, 2020",0.24717297455187387
Malaysia,MYS,"Feb 4, 2020",0.24717297455187387
Malaysia,MYS,"Feb 5, 2020",0.3089662181898423
Malaysia,MYS,"Feb 6, 2020",0.37075946182781083
Malaysia,MYS,"Feb 7, 2020",0.4325527054657793
Malaysia,MYS,"Feb 8, 2020",0.4634493272847635
Malaysia,MYS,"Feb 9, 2020",0.49434594910374774
Malaysia,MYS,"Feb 10, 2020",0.5561391927417162
Malaysia,MYS,"Feb 11, 2020",0.5561391927417162
Malaysia,MYS,"Feb 12, 2020",0.5561391927417162
Malaysia,MYS,"Feb 13, 2020",0.5561391927417162
Malaysia,MYS,"Feb 14, 2020",0.5870358145607004
Malaysia,MYS,"Feb 15, 2020",0.6488290581986689
Malaysia,MYS,"Feb 16, 2020",0.6797256800176531
Malaysia,MYS,"Feb 17, 2020",0.6797256800176531
Malaysia,MYS,"Feb 18, 2020",0.6797256800176531
Malaysia,MYS,"Feb 19, 2020",0.6797256800176531
Malaysia,MYS,"Feb 20, 2020",0.6797256800176531
Malaysia,MYS,"Feb 21, 2020",0.6797256800176531
Malaysia,MYS,"Feb 22, 2020",0.6797256800176531
Malaysia,MYS,"Feb 23, 2020",0.6797256800176531
Malaysia,MYS,"Feb 24, 2020",0.6797256800176531
Malaysia,MYS,"Feb 25, 2020",0.6797256800176531
Malaysia,MYS,"Feb 26, 2020",0.6797256800176531
Malaysia,MYS,"Feb 27, 2020",0.6797256800176531
Malaysia,MYS,"Feb 28, 2020",0.7106223018366373
Malaysia,MYS,"Feb 29, 2020",0.7724155454746059
Malaysia,MYS,"Mar 1, 2020",0.7724155454746059
Malaysia,MYS,"Mar 2, 2020",0.8960020327505428
Malaysia,MYS,"Mar 4, 2020",1.1122783854834324
Malaysia,MYS,"Mar 5, 2020",1.5448310909492118
Malaysia,MYS,"Mar 6, 2020",1.5448310909492118
Malaysia,MYS,"Mar 7, 2020",2.5644196109756914
Malaysia,MYS,"Mar 8, 2020",2.873385829165534
Malaysia,MYS,"Mar 9, 2020",3.058765560079439
Malaysia,MYS,"Mar 10, 2020",3.6149047528211553
Malaysia,MYS,"Mar 11, 2020",3.985664214648966
Malaysia,MYS,"Mar 12, 2020",4.603596651028651
Malaysia,MYS,"Mar 13, 2020",4.881666247399509
Malaysia,MYS,"Mar 14, 2020",6.086634498339894
Malaysia,MYS,"Mar 15, 2020",7.353395992918248
Malaysia,MYS,"Mar 16, 2020",13.223754138525251
Malaysia,MYS,"Mar 17, 2020",17.08583186589828
Malaysia,MYS,"Mar 18, 2020",20.79342648417639
Malaysia,MYS,"Mar 19, 2020",24.408331236997544
Malaysia,MYS,"Mar 20, 2020",27.80695963708581
Malaysia,MYS,"Mar 21, 2020",31.82352047355376
Malaysia,MYS,"Mar 22, 2020",36.550703611858346
Malaysia,MYS,"Mar 23, 2020",40.35098809559341
Malaysia,MYS,"Mar 24, 2020",46.90107192121807
Malaysia,MYS,"Mar 25, 2020",50.176113834030396
Malaysia,MYS,"Mar 26, 2020",55.490332786895685
Malaysia,MYS,"Mar 27, 2020",62.75103891435698
Malaysia,MYS,"Mar 28, 2020",66.76759975082493
Malaysia,MYS,"Mar 29, 2020",71.68016262004342
Malaysia,MYS,"Mar 30, 2020",76.31465589289105
Malaysia,MYS,"Mar 31, 2020",81.1345288966526
Malaysia,MYS,"Apr 1, 2020",85.4600559513104
Malaysia,MYS,"Apr 2, 2020",89.84737624960616
Malaysia,MYS,"Apr 3, 2020",96.27387358795487
Malaysia,MYS,"Apr 4, 2020",102.97844052267445
Malaysia,MYS,"Apr 5, 2020",107.61293379552208
Malaysia,MYS,"Apr 6, 2020",113.14342910112026
Malaysia,MYS,"Apr 7, 2020",117.1908865594072
Malaysia,MYS,"Apr 8, 2020",122.44331226863451
Malaysia,MYS,"Apr 9, 2020",127.26318527239606
Malaysia,MYS,"Apr 10, 2020",130.63091705066535
Malaysia,MYS,"Apr 11, 2020",134.2767184253055
Malaysia,MYS,"Apr 12, 2020",139.96169683999858
Malaysia,MYS,"Apr 13, 2020",144.68887997830316
Malaysia,MYS,"Apr 14, 2020",148.82902730204705
Malaysia,MYS,"Apr 15, 2020",154.08145301127436
Malaysia,MYS,"Apr 16, 2020",156.70766586588803
Malaysia,MYS,"Apr 17, 2020",160.1062942659763
Malaysia,MYS,"Apr 18, 2020",162.2381611714862
Malaysia,MYS,"Apr 19, 2020",163.90657874971137
Malaysia,MYS,"Apr 20, 2020",166.50189498250603
Malaysia,MYS,"Apr 21, 2020",167.61417336798948
Malaysia,MYS,"Apr 22, 2020",169.37528081167156
Malaysia,MYS,"Apr 23, 2020",170.9201119026208
Malaysia,MYS,"Apr 24, 2020",173.11377205176865
Malaysia,MYS,"Apr 25, 2020",175.83267477183927
Malaysia,MYS,"Apr 26, 2020",177.40840248460748
Malaysia,MYS,"Apr 27, 2020",178.58247411372886
Malaysia,MYS,"Apr 28, 2020",179.81833898648824
Malaysia,MYS,"Apr 29, 2020",180.77613426287675
Malaysia,MYS,"Apr 30, 2020",183.68041671386126
Maldives,MDV,"Mar 8, 2020",3.699990010026973
Maldives,MDV,"Mar 9, 2020",7.399980020053946
Maldives,MDV,"Mar 11, 2020",11.09997003008092
Maldives,MDV,"Mar 12, 2020",14.799960040107893
Maldives,MDV,"Mar 14, 2020",16.64995504512138
Maldives,MDV,"Mar 15, 2020",16.64995504512138
Maldives,MDV,"Mar 16, 2020",24.049935065175326
Maldives,MDV,"Mar 17, 2020",24.049935065175326
Maldives,MDV,"Mar 18, 2020",24.049935065175326
Maldives,MDV,"Mar 19, 2020",24.049935065175326
Maldives,MDV,"Mar 20, 2020",24.049935065175326
Maldives,MDV,"Mar 21, 2020",24.049935065175326
Maldives,MDV,"Mar 22, 2020",24.049935065175326
Maldives,MDV,"Mar 23, 2020",24.049935065175326
Maldives,MDV,"Mar 24, 2020",24.049935065175326
Maldives,MDV,"Mar 25, 2020",24.049935065175326
Maldives,MDV,"Mar 26, 2020",24.049935065175326
Maldives,MDV,"Mar 27, 2020",24.049935065175326
Maldives,MDV,"Mar 28, 2020",25.899930070188812
Maldives,MDV,"Mar 29, 2020",29.599920080215785
Maldives,MDV,"Mar 30, 2020",31.44991508522927
Maldives,MDV,"Mar 31, 2020",31.44991508522927
Maldives,MDV,"Apr 1, 2020",33.29991009024276
Maldives,MDV,"Apr 2, 2020",35.149905095256244
Maldives,MDV,"Apr 3, 2020",35.149905095256244
Maldives,MDV,"Apr 4, 2020",35.149905095256244
Maldives,MDV,"Apr 5, 2020",35.149905095256244
Maldives,MDV,"Apr 6, 2020",35.149905095256244
Maldives,MDV,"Apr 7, 2020",35.149905095256244
Maldives,MDV,"Apr 8, 2020",35.149905095256244
Maldives,MDV,"Apr 9, 2020",35.149905095256244
Maldives,MDV,"Apr 10, 2020",35.149905095256244
Maldives,MDV,"Apr 11, 2020",35.149905095256244
Maldives,MDV,"Apr 12, 2020",35.149905095256244
Maldives,MDV,"Apr 13, 2020",36.999900100269734
Maldives,MDV,"Apr 14, 2020",36.999900100269734
Maldives,MDV,"Apr 15, 2020",38.84989510528322
Maldives,MDV,"Apr 16, 2020",38.84989510528322
Maldives,MDV,"Apr 17, 2020",46.24987512533716
Maldives,MDV,"Apr 18, 2020",53.64985514539111
Maldives,MDV,"Apr 19, 2020",64.74982517547203
Maldives,MDV,"Apr 20, 2020",96.1997402607013
Maldives,MDV,"Apr 21, 2020",127.64965534593057
Maldives,MDV,"Apr 22, 2020",157.24957542614635
Maldives,MDV,"Apr 23, 2020",157.24957542614635
Maldives,MDV,"Apr 24, 2020",203.49945055148353
Maldives,MDV,"Apr 25, 2020",236.79936064172628
Maldives,MDV,"Apr 26, 2020",253.44931568684765
Maldives,MDV,"Apr 27, 2020",395.8989310728861
Maldives,MDV,"Apr 28, 2020",395.8989310728861
Maldives,MDV,"Apr 29, 2020",453.2487762283042
Maldives,MDV,"Apr 30, 2020",512.4486163887358
Mali,MLI,"Mar 26, 2020",0.09876136459367549
Mali,MLI,"Mar 27, 2020",0.19752272918735098
Mali,MLI,"Mar 28, 2020",0.19752272918735098
Mali,MLI,"Mar 29, 2020",0.44442614067153974
Mali,MLI,"Mar 30, 2020",0.8888522813430795
Mali,MLI,"Mar 31, 2020",0.8888522813430795
Mali,MLI,"Apr 1, 2020",0.8888522813430795
Mali,MLI,"Apr 2, 2020",1.3826591043114569
Mali,MLI,"Apr 3, 2020",1.777704562686159
Mali,MLI,"Apr 4, 2020",1.9258466095766722
Mali,MLI,"Apr 5, 2020",2.0246079741703475
Mali,MLI,"Apr 6, 2020",2.2221307033576987
Mali,MLI,"Apr 7, 2020",2.320892067951374
Mali,MLI,"Apr 8, 2020",2.7653182086229138
Mali,MLI,"Apr 9, 2020",2.913460255513427
Mali,MLI,"Apr 10, 2020",2.913460255513427
Mali,MLI,"Apr 11, 2020",4.296119359824884
Mali,MLI,"Apr 12, 2020",5.184971641167963
Mali,MLI,"Apr 13, 2020",5.728159146433178
Mali,MLI,"Apr 14, 2020",6.073823922511043
Mali,MLI,"Apr 15, 2020",7.110818250744636
Mali,MLI,"Apr 16, 2020",7.3083409799319865
Mali,MLI,"Apr 17, 2020",8.444096672759255
Mali,MLI,"Apr 18, 2020",9.382329636399172
Mali,MLI,"Apr 19, 2020",10.666227376116954
Mali,MLI,"Apr 20, 2020",11.061272834491655
Mali,MLI,"Apr 21, 2020",12.147647845022085
Mali,MLI,"Apr 22, 2020",12.740216032584138
Mali,MLI,"Apr 23, 2020",14.46853991297346
Mali,MLI,"Apr 24, 2020",15.258630829722865
Mali,MLI,"Apr 25, 2020",16.048721746472268
Mali,MLI,"Apr 26, 2020",18.270852449829967
Mali,MLI,"Apr 27, 2020",19.209085413469882
Mali,MLI,"Apr 28, 2020",20.1473183771098
Mali,MLI,"Apr 29, 2020",20.937409293859204
Mali,MLI,"Apr 30, 2020",23.801488867075793
Malta,MLT,"Mar 8, 2020",6.794416801233866
Malta,MLT,"Mar 10, 2020",9.059222401645155
Malta,MLT,"Mar 12, 2020",13.588833602467732
Malta,MLT,"Mar 13, 2020",20.3832504037016
Malta,MLT,"Mar 14, 2020",27.177667204935464
Malta,MLT,"Mar 15, 2020",40.7665008074032
Malta,MLT,"Mar 16, 2020",47.56091760863706
Malta,MLT,"Mar 17, 2020",67.94416801233866
Malta,MLT,"Mar 18, 2020",86.06261281562897
Malta,MLT,"Mar 19, 2020",108.71066881974185
Malta,MLT,"Mar 20, 2020",120.03469682179829
Malta,MLT,"Mar 21, 2020",144.94755842632247
Malta,MLT,"Mar 22, 2020",165.33080883002407
Malta,MLT,"Mar 23, 2020",203.83250403701598
Malta,MLT,"Mar 24, 2020",242.3341992440079
Malta,MLT,"Mar 25, 2020",271.77667204935466
Malta,MLT,"Mar 26, 2020",292.15992245305625
Malta,MLT,"Mar 27, 2020",303.4839504551127
Malta,MLT,"Mar 28, 2020",314.8079784571691
Malta,MLT,"Mar 29, 2020",337.456034461282
Malta,MLT,"Mar 30, 2020",341.98564566210456
Malta,MLT,"Mar 31, 2020",353.30967366416104
Malta,MLT,"Apr 1, 2020",378.2225352686852
Malta,MLT,"Apr 2, 2020",425.78345287732225
Malta,MLT,"Apr 3, 2020",441.6370920802013
Malta,MLT,"Apr 4, 2020",457.4907312830803
Malta,MLT,"Apr 5, 2020",482.4035928876045
Malta,MLT,"Apr 6, 2020",529.9645104962416
Malta,MLT,"Apr 7, 2020",545.8181496991206
Malta,MLT,"Apr 8, 2020",663.5880409205075
Malta,MLT,"Apr 9, 2020",677.1768745229753
Malta,MLT,"Apr 10, 2020",763.2394873386042
Malta,MLT,"Apr 11, 2020",792.6819601439511
Malta,MLT,"Apr 12, 2020",837.9780721521768
Malta,MLT,"Apr 13, 2020",856.0965169554671
Malta,MLT,"Apr 14, 2020",869.6853505579348
Malta,MLT,"Apr 15, 2020",890.0686009616364
Malta,MLT,"Apr 16, 2020",903.6574345641042
Malta,MLT,"Apr 17, 2020",933.0999073694509
Malta,MLT,"Apr 18, 2020",955.7479633735638
Malta,MLT,"Apr 19, 2020",964.807185775209
Malta,MLT,"Apr 20, 2020",967.0719913756202
Malta,MLT,"Apr 21, 2020",976.1312137772654
Malta,MLT,"Apr 22, 2020",1003.3088809822009
Malta,MLT,"Apr 23, 2020",1005.5736865826121
Malta,MLT,"Apr 24, 2020",1007.8384921830234
Malta,MLT,"Apr 25, 2020",1012.368103383846
Malta,MLT,"Apr 26, 2020",1014.6329089842573
Malta,MLT,"Apr 27, 2020",1014.6329089842573
Malta,MLT,"Apr 28, 2020",1019.1625201850799
Malta,MLT,"Apr 29, 2020",1019.1625201850799
Malta,MLT,"Apr 30, 2020",1048.6049929904266
Mauritania,MRT,"Mar 15, 2020",0.21506948895188036
Mauritania,MRT,"Mar 16, 2020",0.21506948895188036
Mauritania,MRT,"Mar 17, 2020",0.21506948895188036
Mauritania,MRT,"Mar 18, 2020",0.21506948895188036
Mauritania,MRT,"Mar 19, 2020",0.21506948895188036
Mauritania,MRT,"Mar 20, 2020",0.4301389779037607
Mauritania,MRT,"Mar 21, 2020",0.4301389779037607
Mauritania,MRT,"Mar 22, 2020",0.4301389779037607
Mauritania,MRT,"Mar 23, 2020",0.4301389779037607
Mauritania,MRT,"Mar 24, 2020",0.4301389779037607
Mauritania,MRT,"Mar 25, 2020",0.4301389779037607
Mauritania,MRT,"Mar 26, 2020",0.4301389779037607
Mauritania,MRT,"Mar 27, 2020",0.645208466855641
Mauritania,MRT,"Mar 28, 2020",0.645208466855641
Mauritania,MRT,"Mar 29, 2020",1.0753474447594018
Mauritania,MRT,"Mar 30, 2020",1.0753474447594018
Mauritania,MRT,"Mar 31, 2020",1.0753474447594018
Mauritania,MRT,"Apr 1, 2020",1.0753474447594018
Mauritania,MRT,"Apr 2, 2020",1.0753474447594018
Mauritania,MRT,"Apr 3, 2020",1.290416933711282
Mauritania,MRT,"Apr 4, 2020",1.290416933711282
Mauritania,MRT,"Apr 5, 2020",1.290416933711282
Mauritania,MRT,"Apr 6, 2020",1.290416933711282
Mauritania,MRT,"Apr 7, 2020",1.290416933711282
Mauritania,MRT,"Apr 8, 2020",1.290416933711282
Mauritania,MRT,"Apr 9, 2020",1.290416933711282
Mauritania,MRT,"Apr 10, 2020",1.5054864226631626
Mauritania,MRT,"Apr 11, 2020",1.5054864226631626
Mauritania,MRT,"Apr 12, 2020",1.5054864226631626
Mauritania,MRT,"Apr 13, 2020",1.5054864226631626
Mauritania,MRT,"Apr 14, 2020",1.5054864226631626
Mauritania,MRT,"Apr 15, 2020",1.5054864226631626
Mauritania,MRT,"Apr 16, 2020",1.5054864226631626
Mauritania,MRT,"Apr 17, 2020",1.5054864226631626
Mauritania,MRT,"Apr 18, 2020",1.5054864226631626
Mauritania,MRT,"Apr 19, 2020",1.5054864226631626
Mauritania,MRT,"Apr 20, 2020",1.5054864226631626
Mauritania,MRT,"Apr 21, 2020",1.5054864226631626
Mauritania,MRT,"Apr 22, 2020",1.5054864226631626
Mauritania,MRT,"Apr 23, 2020",1.5054864226631626
Mauritania,MRT,"Apr 24, 2020",1.5054864226631626
Mauritania,MRT,"Apr 25, 2020",1.5054864226631626
Mauritania,MRT,"Apr 26, 2020",1.5054864226631626
Mauritania,MRT,"Apr 27, 2020",1.5054864226631626
Mauritania,MRT,"Apr 28, 2020",1.5054864226631626
Mauritania,MRT,"Apr 29, 2020",1.5054864226631626
Mauritania,MRT,"Apr 30, 2020",1.5054864226631626
Mauritius,MUS,"Mar 20, 2020",2.358922664293066
Mauritius,MUS,"Mar 21, 2020",9.435690657172264
Mauritius,MUS,"Mar 22, 2020",11.008305766700975
Mauritius,MUS,"Mar 23, 2020",22.01661153340195
Mauritius,MUS,"Mar 24, 2020",28.307071971516795
Mauritius,MUS,"Mar 25, 2020",33.02491730010293
Mauritius,MUS,"Mar 26, 2020",37.74276262868906
Mauritius,MUS,"Mar 27, 2020",63.69091193591279
Mauritius,MUS,"Mar 28, 2020",73.9129101478494
Mauritius,MUS,"Mar 29, 2020",80.20337058596425
Mauritius,MUS,"Mar 30, 2020",86.49383102407909
Mauritius,MUS,"Mar 31, 2020",100.64736700983748
Mauritius,MUS,"Apr 1, 2020",112.44198033130282
Mauritius,MUS,"Apr 2, 2020",121.09136343371073
Mauritius,MUS,"Apr 3, 2020",132.88597675517605
Mauritius,MUS,"Apr 4, 2020",146.2532051861701
Mauritius,MUS,"Apr 5, 2020",154.11628073381365
Mauritius,MUS,"Apr 6, 2020",178.49181493150866
Mauritius,MUS,"Apr 7, 2020",191.85904336250272
Mauritius,MUS,"Apr 8, 2020",210.73042467684724
Mauritius,MUS,"Apr 9, 2020",214.66196245066902
Mauritius,MUS,"Apr 10, 2020",246.90057219600757
Mauritius,MUS,"Apr 11, 2020",250.045802415065
Mauritius,MUS,"Apr 12, 2020",250.83210996982936
Mauritius,MUS,"Apr 13, 2020",254.76364774365115
Mauritius,MUS,"Apr 14, 2020",254.76364774365115
Mauritius,MUS,"Apr 15, 2020",254.76364774365115
Mauritius,MUS,"Apr 16, 2020",254.76364774365115
Mauritius,MUS,"Apr 17, 2020",254.76364774365115
Mauritius,MUS,"Apr 18, 2020",254.76364774365115
Mauritius,MUS,"Apr 19, 2020",255.54995529841548
Mauritius,MUS,"Apr 20, 2020",257.9088779627086
Mauritius,MUS,"Apr 21, 2020",257.9088779627086
Mauritius,MUS,"Apr 22, 2020",257.9088779627086
Mauritius,MUS,"Apr 23, 2020",258.6951855174729
Mauritius,MUS,"Apr 24, 2020",260.26780062700163
Mauritius,MUS,"Apr 25, 2020",260.26780062700163
Mauritius,MUS,"Apr 26, 2020",260.26780062700163
Mauritius,MUS,"Apr 27, 2020",261.05410818176597
Mauritius,MUS,"Apr 28, 2020",262.6267232912947
Mauritius,MUS,"Apr 29, 2020",262.6267232912947
Mauritius,MUS,"Apr 30, 2020",262.6267232912947
Mexico,MEX,"Feb 29, 2020",0.015511962270750553
Mexico,MEX,"Mar 1, 2020",0.031023924541501106
Mexico,MEX,"Mar 2, 2020",0.038779905676876385
Mexico,MEX,"Mar 9, 2020",0.054291867947626936
Mexico,MEX,"Mar 12, 2020",0.08531579248912805
Mexico,MEX,"Mar 13, 2020",0.12409569816600442
Mexico,MEX,"Mar 14, 2020",0.2016555095197572
Mexico,MEX,"Mar 15, 2020",0.3179952265503863
Mexico,MEX,"Mar 16, 2020",0.4110670001748897
Mexico,MEX,"Mar 17, 2020",0.6359904531007726
Mexico,MEX,"Mar 18, 2020",0.7213062455899008
Mexico,MEX,"Mar 19, 2020",0.9152057739742826
Mexico,MEX,"Mar 20, 2020",1.2719809062015452
Mexico,MEX,"Mar 21, 2020",1.574464170481181
Mexico,MEX,"Mar 22, 2020",1.9467512649791943
Mexico,MEX,"Mar 23, 2020",2.4508900387785872
Mexico,MEX,"Mar 24, 2020",2.8464450766827265
Mexico,MEX,"Mar 25, 2020",3.141172359826987
Mexico,MEX,"Mar 26, 2020",3.684091039303256
Mexico,MEX,"Mar 27, 2020",4.537248964194537
Mexico,MEX,"Mar 28, 2020",5.561038474064073
Mexico,MEX,"Mar 29, 2020",6.577072002798235
Mexico,MEX,"Mar 30, 2020",7.70168926742765
Mexico,MEX,"Mar 31, 2020",8.485043362100553
Mexico,MEX,"Apr 1, 2020",9.42351707948096
Mexico,MEX,"Apr 2, 2020",10.68774200454713
Mexico,MEX,"Apr 3, 2020",11.711531514416667
Mexico,MEX,"Apr 4, 2020",13.092096156513467
Mexico,MEX,"Apr 5, 2020",14.658804345859272
Mexico,MEX,"Apr 6, 2020",16.62106757310922
Mexico,MEX,"Apr 7, 2020",18.916837989180298
Mexico,MEX,"Apr 8, 2020",21.600407462020144
Mexico,MEX,"Apr 9, 2020",24.671775991628753
Mexico,MEX,"Apr 10, 2020",26.688331086826327
Mexico,MEX,"Apr 11, 2020",29.813991484382562
Mexico,MEX,"Apr 12, 2020",32.72248441014829
Mexico,MEX,"Apr 13, 2020",36.150628071984166
Mexico,MEX,"Apr 14, 2020",38.888489412771634
Mexico,MEX,"Apr 15, 2020",41.87454214989112
Mexico,MEX,"Apr 16, 2020",45.34922169853924
Mexico,MEX,"Apr 17, 2020",48.839413209458115
Mexico,MEX,"Apr 18, 2020",53.32237030570502
Mexico,MEX,"Apr 19, 2020",58.14659057190845
Mexico,MEX,"Apr 20, 2020",64.07216015933516
Mexico,MEX,"Apr 21, 2020",68.03546651951193
Mexico,MEX,"Apr 22, 2020",73.6895767672005
Mexico,MEX,"Apr 23, 2020",81.77906509139692
