Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people (deaths per million)
Italy,ITA,"Feb 26, 2020",0.18193297099783354
Italy,ITA,"Feb 27, 2020",0.19847233199763661
Italy,ITA,"Feb 28, 2020",0.28116913699665186
Italy,ITA,"Feb 29, 2020",0.34732658099586405
Italy,ITA,"Mar 1, 2020",0.47964146899428844
Italy,ITA,"Mar 2, 2020",0.5788776349931067
Italy,ITA,"Mar 3, 2020",0.8600467719897587
Italy,ITA,"Mar 4, 2020",1.323148879984244
Italy,ITA,"Mar 5, 2020",1.7697116269789264
Italy,ITA,"Mar 6, 2020",2.4478254279708516
Italy,ITA,"Mar 7, 2020",3.2582541169612007
Italy,ITA,"Mar 8, 2020",3.853671112954111
Italy,ITA,"Mar 9, 2020",6.053406125927916
Italy,ITA,"Mar 10, 2020",7.674263503908615
Italy,ITA,"Mar 11, 2020",10.436336790875725
Italy,ITA,"Mar 12, 2020",13.678051546837123
Italy,ITA,"Mar 13, 2020",16.8039907757999
Italy,ITA,"Mar 14, 2020",20.971909747750267
Italy,ITA,"Mar 15, 2020",23.833219200716194
Italy,ITA,"Mar 16, 2020",29.952782770643324
Italy,ITA,"Mar 17, 2020",35.691941037574985
Italy,ITA,"Mar 18, 2020",41.43109930450664
Italy,ITA,"Mar 19, 2020",49.254217057413484
Italy,ITA,"Mar 20, 2020",56.34960292632899
Italy,ITA,"Mar 21, 2020",66.6867035512059
Italy,ITA,"Mar 22, 2020",79.83549554604932
Italy,ITA,"Mar 23, 2020",90.5695408349215
Italy,ITA,"Mar 24, 2020",100.50969679580314
Italy,ITA,"Mar 25, 2020",112.7984420186568
Italy,ITA,"Mar 26, 2020",124.12790430352189
Italy,ITA,"Mar 27, 2020",135.04388256339192
Italy,ITA,"Mar 28, 2020",151.10360209420065
Italy,ITA,"Mar 29, 2020",165.77401530102597
Italy,ITA,"Mar 30, 2020",178.31085093887668
Italy,ITA,"Mar 31, 2020",191.70773334871714
Italy,ITA,"Apr 1, 2020",205.58425722755192
Italy,ITA,"Apr 2, 2020",217.60837267440874
Italy,ITA,"Apr 3, 2020",230.17828703425906
Italy,ITA,"Apr 4, 2020",242.81435883810857
Italy,ITA,"Apr 5, 2020",254.07766367897446
Italy,ITA,"Apr 6, 2020",262.79390692587066
Italy,ITA,"Apr 7, 2020",273.3129405217454
Italy,ITA,"Apr 8, 2020",283.30271456562645
Italy,ITA,"Apr 9, 2020",292.23396950552007
Italy,ITA,"Apr 10, 2020",302.35605843739955
Italy,ITA,"Apr 11, 2020",311.7834942072873
Italy,ITA,"Apr 12, 2020",322.0213586661654
Italy,ITA,"Apr 13, 2020",329.1498232570805
Italy,ITA,"Apr 14, 2020",338.4780228609694
Italy,ITA,"Apr 15, 2020",348.46779690485045
Italy,ITA,"Apr 16, 2020",358.02754756273663
Italy,ITA,"Apr 17, 2020",366.7107120876332
Italy,ITA,"Apr 18, 2020",376.22084466252
Italy,ITA,"Apr 19, 2020",384.15973794242547
Italy,ITA,"Apr 20, 2020",391.3212812553402
Italy,ITA,"Apr 21, 2020",398.83015114925075
Italy,ITA,"Apr 22, 2020",407.6621699231456
Italy,ITA,"Apr 23, 2020",414.8898706800595
Italy,ITA,"Apr 24, 2020",422.5641341839681
Italy,ITA,"Apr 25, 2020",429.5106658038854
Italy,ITA,"Apr 26, 2020",436.37450061880367
Italy,ITA,"Apr 27, 2020",440.67473447875244
Italy,ITA,"Apr 28, 2020",446.1823416916869
Italy,ITA,"Apr 29, 2020",452.50037759361163
Italy,ITA,"Apr 30, 2020",457.842591196548
Jamaica,JAM,"Mar 25, 2020",0.33770537974801096
Jamaica,JAM,"Mar 26, 2020",0.33770537974801096
Jamaica,JAM,"Mar 27, 2020",0.33770537974801096
Jamaica,JAM,"Mar 28, 2020",0.33770537974801096
Jamaica,JAM,"Mar 29, 2020",0.33770537974801096
Jamaica,JAM,"Mar 30, 2020",0.33770537974801096
Jamaica,JAM,"Mar 31, 2020",0.33770537974801096
Jamaica,JAM,"Apr 1, 2020",0.33770537974801096
Jamaica,JAM,"Apr 2, 2020",1.0131161392440329
Jamaica,JAM,"Apr 3, 2020",1.0131161392440329
Jamaica,JAM,"Apr 4, 2020",1.0131161392440329
Jamaica,JAM,"Apr 5, 2020",1.0131161392440329
Jamaica,JAM,"Apr 6, 2020",1.0131161392440329
Jamaica,JAM,"Apr 7, 2020",1.0131161392440329
Jamaica,JAM,"Apr 8, 2020",1.0131161392440329
Jamaica,JAM,"Apr 9, 2020",1.3508215189920438
Jamaica,JAM,"Apr 10, 2020",1.3508215189920438
Jamaica,JAM,"Apr 11, 2020",1.3508215189920438
Jamaica,JAM,"Apr 12, 2020",1.3508215189920438
Jamaica,JAM,"Apr 13, 2020",1.3508215189920438
Jamaica,JAM,"Apr 14, 2020",1.3508215189920438
Jamaica,JAM,"Apr 15, 2020",1.688526898740055
Jamaica,JAM,"Apr 16, 2020",1.688526898740055
Jamaica,JAM,"Apr 17, 2020",1.688526898740055
Jamaica,JAM,"Apr 18, 2020",1.688526898740055
Jamaica,JAM,"Apr 19, 2020",1.688526898740055
Jamaica,JAM,"Apr 20, 2020",1.688526898740055
Jamaica,JAM,"Apr 21, 2020",2.0262322784880658
Jamaica,JAM,"Apr 22, 2020",2.0262322784880658
Jamaica,JAM,"Apr 23, 2020",2.0262322784880658
Jamaica,JAM,"Apr 24, 2020",2.0262322784880658
Jamaica,JAM,"Apr 25, 2020",2.3639376582360767
Jamaica,JAM,"Apr 26, 2020",2.3639376582360767
Jamaica,JAM,"Apr 27, 2020",2.3639376582360767
Jamaica,JAM,"Apr 28, 2020",2.3639376582360767
Jamaica,JAM,"Apr 29, 2020",2.3639376582360767
Jamaica,JAM,"Apr 30, 2020",2.3639376582360767
Japan,JPN,"Feb 13, 2020",0.007906609781877351
Japan,JPN,"Feb 14, 2020",0.007906609781877351
Japan,JPN,"Feb 15, 2020",0.007906609781877351
Japan,JPN,"Feb 16, 2020",0.007906609781877351
Japan,JPN,"Feb 17, 2020",0.007906609781877351
Japan,JPN,"Feb 18, 2020",0.007906609781877351
Japan,JPN,"Feb 19, 2020",0.007906609781877351
Japan,JPN,"Feb 20, 2020",0.007906609781877351
Japan,JPN,"Feb 21, 2020",0.007906609781877351
Japan,JPN,"Feb 22, 2020",0.007906609781877351
Japan,JPN,"Feb 23, 2020",0.007906609781877351
Japan,JPN,"Feb 24, 2020",0.007906609781877351
Japan,JPN,"Feb 25, 2020",0.007906609781877351
Japan,JPN,"Feb 26, 2020",0.007906609781877351
Japan,JPN,"Feb 27, 2020",0.023719829345632056
Japan,JPN,"Feb 28, 2020",0.023719829345632056
Japan,JPN,"Feb 29, 2020",0.023719829345632056
Japan,JPN,"Mar 1, 2020",0.03953304890938676
Japan,JPN,"Mar 2, 2020",0.04743965869126411
Japan,JPN,"Mar 3, 2020",0.04743965869126411
Japan,JPN,"Mar 4, 2020",0.04743965869126411
Japan,JPN,"Mar 5, 2020",0.04743965869126411
Japan,JPN,"Mar 6, 2020",0.04743965869126411
Japan,JPN,"Mar 7, 2020",0.04743965869126411
Japan,JPN,"Mar 8, 2020",0.04743965869126411
Japan,JPN,"Mar 9, 2020",0.05534626847314146
Japan,JPN,"Mar 10, 2020",0.07115948803689616
Japan,JPN,"Mar 11, 2020",0.09487931738252822
Japan,JPN,"Mar 12, 2020",0.11859914672816027
Japan,JPN,"Mar 13, 2020",0.1502255858556697
Japan,JPN,"Mar 14, 2020",0.1660388054194244
Japan,JPN,"Mar 15, 2020",0.17394541520130175
Japan,JPN,"Mar 16, 2020",0.18975863476505644
Japan,JPN,"Mar 17, 2020",0.22138507389256584
Japan,JPN,"Mar 18, 2020",0.22138507389256584
Japan,JPN,"Mar 19, 2020",0.2292916836744432
Japan,JPN,"Mar 20, 2020",0.2609181228019526
Japan,JPN,"Mar 21, 2020",0.2767313423657073
Japan,JPN,"Mar 22, 2020",0.28463795214758464
Japan,JPN,"Mar 23, 2020",0.32417100105697144
Japan,JPN,"Mar 24, 2020",0.3320776108388488
Japan,JPN,"Mar 25, 2020",0.33998422062072614
Japan,JPN,"Mar 26, 2020",0.35579744018448084
Japan,JPN,"Mar 27, 2020",0.3637040499663582
Japan,JPN,"Mar 28, 2020",0.38742387931199024
Japan,JPN,"Mar 29, 2020",0.4111437086576223
Japan,JPN,"Mar 30, 2020",0.426956928221377
Japan,JPN,"Mar 31, 2020",0.4427701477851317
Japan,JPN,"Apr 1, 2020",0.4427701477851317
Japan,JPN,"Apr 2, 2020",0.45067675756700903
Japan,JPN,"Apr 3, 2020",0.4981164162582732
Japan,JPN,"Apr 4, 2020",0.5455560749495373
Japan,JPN,"Apr 5, 2020",0.5534626847314146
Japan,JPN,"Apr 6, 2020",0.5771825140770467
Japan,JPN,"Apr 7, 2020",0.6325287825501882
Japan,JPN,"Apr 8, 2020",0.6325287825501882
Japan,JPN,"Apr 9, 2020",0.6404353923320655
Japan,JPN,"Apr 10, 2020",0.6720618314595749
Japan,JPN,"Apr 11, 2020",0.695781660805207
Japan,JPN,"Apr 12, 2020",0.7748477586239805
Japan,JPN,"Apr 13, 2020",0.8064741977514899
Japan,JPN,"Apr 14, 2020",0.8618204662246314
Japan,JPN,"Apr 15, 2020",0.9408865640434049
Japan,JPN,"Apr 16, 2020",1.0752989303353198
Japan,JPN,"Apr 17, 2020",1.1701782477178482
Japan,JPN,"Apr 18, 2020",1.2176179064091122
Japan,JPN,"Apr 19, 2020",1.2729641748822536
Japan,JPN,"Apr 20, 2020",1.3520302727010272
Japan,JPN,"Apr 21, 2020",1.4706294194291873
Japan,JPN,"Apr 22, 2020",1.4706294194291873
Japan,JPN,"Apr 23, 2020",2.2691970073988
Japan,JPN,"Apr 24, 2020",2.5063953008551207
Japan,JPN,"Apr 25, 2020",2.6408076671470355
Japan,JPN,"Apr 26, 2020",2.7515002040933183
Japan,JPN,"Apr 27, 2020",2.7752200334389503
Japan,JPN,"Apr 28, 2020",2.9728852779858843
Japan,JPN,"Apr 29, 2020",3.07567120515029
Japan,JPN,"Apr 30, 2020",3.281243059479101
Jordan,JOR,"Mar 29, 2020",0.09800904427460566
Jordan,JOR,"Mar 30, 2020",0.09800904427460566
Jordan,JOR,"Mar 31, 2020",0.4900452213730283
Jordan,JOR,"Apr 1, 2020",0.4900452213730283
Jordan,JOR,"Apr 2, 2020",0.4900452213730283
Jordan,JOR,"Apr 3, 2020",0.4900452213730283
Jordan,JOR,"Apr 4, 2020",0.4900452213730283
Jordan,JOR,"Apr 5, 2020",0.4900452213730283
Jordan,JOR,"Apr 6, 2020",0.4900452213730283
Jordan,JOR,"Apr 7, 2020",0.588054265647634
Jordan,JOR,"Apr 8, 2020",0.588054265647634
Jordan,JOR,"Apr 9, 2020",0.588054265647634
Jordan,JOR,"Apr 10, 2020",0.6860633099222396
Jordan,JOR,"Apr 11, 2020",0.6860633099222396
Jordan,JOR,"Apr 12, 2020",0.6860633099222396
Jordan,JOR,"Apr 13, 2020",0.6860633099222396
Jordan,JOR,"Apr 14, 2020",0.6860633099222396
Jordan,JOR,"Apr 15, 2020",0.6860633099222396
Jordan,JOR,"Apr 16, 2020",0.6860633099222396
Jordan,JOR,"Apr 17, 2020",0.6860633099222396
Jordan,JOR,"Apr 18, 2020",0.6860633099222396
Jordan,JOR,"Apr 19, 2020",0.6860633099222396
Jordan,JOR,"Apr 20, 2020",0.6860633099222396
Jordan,JOR,"Apr 21, 2020",0.6860633099222396
Jordan,JOR,"Apr 22, 2020",0.6860633099222396
Jordan,JOR,"Apr 23, 2020",0.6860633099222396
Jordan,JOR,"Apr 24, 2020",0.6860633099222396
Jordan,JOR,"Apr 25, 2020",0.6860633099222396
Jordan,JOR,"Apr 26, 2020",0.6860633099222396
Jordan,JOR,"Apr 27, 2020",0.6860633099222396
Jordan,JOR,"Apr 28, 2020",0.6860633099222396
Jordan,JOR,"Apr 29, 2020",0.7840723541968453
Jordan,JOR,"Apr 30, 2020",0.7840723541968453
Kazakhstan,KAZ,"Mar 30, 2020",0.0532574748064184
Kazakhstan,KAZ,"Mar 31, 2020",0.0532574748064184
Kazakhstan,KAZ,"Apr 1, 2020",0.0532574748064184
Kazakhstan,KAZ,"Apr 2, 2020",0.1065149496128368
Kazakhstan,KAZ,"Apr 3, 2020",0.1597724244192552
Kazakhstan,KAZ,"Apr 4, 2020",0.1597724244192552
Kazakhstan,KAZ,"Apr 5, 2020",0.1597724244192552
Kazakhstan,KAZ,"Apr 6, 2020",0.266287374032092
Kazakhstan,KAZ,"Apr 7, 2020",0.3195448488385104
Kazakhstan,KAZ,"Apr 8, 2020",0.3195448488385104
Kazakhstan,KAZ,"Apr 9, 2020",0.3728023236449288
Kazakhstan,KAZ,"Apr 10, 2020",0.47931727325776563
Kazakhstan,KAZ,"Apr 11, 2020",0.532574748064184
Kazakhstan,KAZ,"Apr 12, 2020",0.532574748064184
Kazakhstan,KAZ,"Apr 13, 2020",0.532574748064184
Kazakhstan,KAZ,"Apr 14, 2020",0.7456046472898576
Kazakhstan,KAZ,"Apr 15, 2020",0.7456046472898576
Kazakhstan,KAZ,"Apr 16, 2020",0.8521195969026945
Kazakhstan,KAZ,"Apr 17, 2020",0.9053770717091129
Kazakhstan,KAZ,"Apr 18, 2020",0.9053770717091129
Kazakhstan,KAZ,"Apr 19, 2020",0.9053770717091129
Kazakhstan,KAZ,"Apr 20, 2020",1.0118920213219498
Kazakhstan,KAZ,"Apr 21, 2020",1.0118920213219498
Kazakhstan,KAZ,"Apr 22, 2020",1.0118920213219498
Kazakhstan,KAZ,"Apr 23, 2020",1.0118920213219498
Kazakhstan,KAZ,"Apr 24, 2020",1.1716644457412049
Kazakhstan,KAZ,"Apr 25, 2020",1.3314368701604602
Kazakhstan,KAZ,"Apr 26, 2020",1.3314368701604602
Kazakhstan,KAZ,"Apr 27, 2020",1.3314368701604602
Kazakhstan,KAZ,"Apr 28, 2020",1.3314368701604602
Kazakhstan,KAZ,"Apr 29, 2020",1.3314368701604602
Kazakhstan,KAZ,"Apr 30, 2020",1.3314368701604602
Kenya,KEN,"Mar 27, 2020",0.018597281449397728
Kenya,KEN,"Mar 28, 2020",0.018597281449397728
Kenya,KEN,"Mar 29, 2020",0.018597281449397728
Kenya,KEN,"Mar 30, 2020",0.018597281449397728
Kenya,KEN,"Mar 31, 2020",0.018597281449397728
Kenya,KEN,"Apr 1, 2020",0.018597281449397728
Kenya,KEN,"Apr 2, 2020",0.018597281449397728
Kenya,KEN,"Apr 3, 2020",0.05579184434819318
Kenya,KEN,"Apr 4, 2020",0.07438912579759091
Kenya,KEN,"Apr 5, 2020",0.07438912579759091
Kenya,KEN,"Apr 6, 2020",0.07438912579759091
Kenya,KEN,"Apr 7, 2020",0.07438912579759091
Kenya,KEN,"Apr 8, 2020",0.11158368869638637
Kenya,KEN,"Apr 9, 2020",0.11158368869638637
Kenya,KEN,"Apr 10, 2020",0.1301809701457841
Kenya,KEN,"Apr 11, 2020",0.1301809701457841
Kenya,KEN,"Apr 12, 2020",0.1301809701457841
Kenya,KEN,"Apr 13, 2020",0.14877825159518182
Kenya,KEN,"Apr 14, 2020",0.16737553304457956
Kenya,KEN,"Apr 15, 2020",0.16737553304457956
Kenya,KEN,"Apr 16, 2020",0.1859728144939773
Kenya,KEN,"Apr 17, 2020",0.20457009594337502
Kenya,KEN,"Apr 18, 2020",0.20457009594337502
Kenya,KEN,"Apr 19, 2020",0.22316737739277273
Kenya,KEN,"Apr 20, 2020",0.2603619402915682
Kenya,KEN,"Apr 21, 2020",0.2603619402915682
Kenya,KEN,"Apr 22, 2020",0.2603619402915682
Kenya,KEN,"Apr 23, 2020",0.2603619402915682
Kenya,KEN,"Apr 24, 2020",0.2603619402915682
Kenya,KEN,"Apr 25, 2020",0.2603619402915682
Kenya,KEN,"Apr 26, 2020",0.2603619402915682
Kenya,KEN,"Apr 27, 2020",0.2603619402915682
Kenya,KEN,"Apr 28, 2020",0.2603619402915682
Kenya,KEN,"Apr 29, 2020",0.2603619402915682
Kenya,KEN,"Apr 30, 2020",0.27895922174096593
Kosovo,OWID_KOS,"Mar 23, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Mar 24, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Mar 25, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Mar 26, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Mar 27, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Mar 28, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Mar 29, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Mar 30, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Mar 31, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Apr 1, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Apr 2, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Apr 3, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Apr 4, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Apr 5, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Apr 6, 2020",0.5173910658980305
Kosovo,OWID_KOS,"Apr 7, 2020",1.5521731976940916
Kosovo,OWID_KOS,"Apr 8, 2020",2.5869553294901526
Kosovo,OWID_KOS,"Apr 9, 2020",2.5869553294901526
Kosovo,OWID_KOS,"Apr 10, 2020",3.6217374612862137
Kosovo,OWID_KOS,"Apr 11, 2020",3.6217374612862137
Kosovo,OWID_KOS,"Apr 12, 2020",3.6217374612862137
Kosovo,OWID_KOS,"Apr 13, 2020",3.6217374612862137
Kosovo,OWID_KOS,"Apr 14, 2020",4.139128527184244
Kosovo,OWID_KOS,"Apr 15, 2020",4.139128527184244
Kosovo,OWID_KOS,"Apr 16, 2020",4.656519593082274
Kosovo,OWID_KOS,"Apr 17, 2020",5.691301724878335
Kosovo,OWID_KOS,"Apr 18, 2020",6.208692790776366
Kosovo,OWID_KOS,"Apr 19, 2020",6.208692790776366
Kosovo,OWID_KOS,"Apr 20, 2020",6.208692790776366
Kosovo,OWID_KOS,"Apr 21, 2020",7.760865988470457
Kosovo,OWID_KOS,"Apr 22, 2020",9.313039186164549
Kosovo,OWID_KOS,"Apr 23, 2020",9.313039186164549
Kosovo,OWID_KOS,"Apr 24, 2020",9.83043025206258
Kosovo,OWID_KOS,"Apr 25, 2020",9.83043025206258
Kosovo,OWID_KOS,"Apr 26, 2020",10.34782131796061
Kosovo,OWID_KOS,"Apr 27, 2020",10.86521238385864
Kosovo,OWID_KOS,"Apr 28, 2020",11.38260344975667
Kosovo,OWID_KOS,"Apr 29, 2020",11.38260344975667
Kosovo,OWID_KOS,"Apr 30, 2020",11.38260344975667
Kuwait,KWT,"Apr 5, 2020",0.23416116329392633
Kuwait,KWT,"Apr 6, 2020",0.23416116329392633
Kuwait,KWT,"Apr 7, 2020",0.23416116329392633
Kuwait,KWT,"Apr 8, 2020",0.23416116329392633
Kuwait,KWT,"Apr 9, 2020",0.23416116329392633
Kuwait,KWT,"Apr 10, 2020",0.23416116329392633
Kuwait,KWT,"Apr 11, 2020",0.23416116329392633
Kuwait,KWT,"Apr 12, 2020",0.23416116329392633
Kuwait,KWT,"Apr 13, 2020",0.23416116329392633
Kuwait,KWT,"Apr 14, 2020",0.46832232658785267
Kuwait,KWT,"Apr 15, 2020",0.702483489881779
Kuwait,KWT,"Apr 16, 2020",0.702483489881779
Kuwait,KWT,"Apr 17, 2020",0.702483489881779
Kuwait,KWT,"Apr 18, 2020",1.1708058164696318
Kuwait,KWT,"Apr 19, 2020",1.404966979763558
Kuwait,KWT,"Apr 20, 2020",1.6391281430574844
Kuwait,KWT,"Apr 21, 2020",2.107450469645337
Kuwait,KWT,"Apr 22, 2020",2.5757727962331898
Kuwait,KWT,"Apr 23, 2020",3.0440951228210427
Kuwait,KWT,"Apr 24, 2020",3.278256286114969
Kuwait,KWT,"Apr 25, 2020",3.512417449408895
Kuwait,KWT,"Apr 26, 2020",4.449062102584601
Kuwait,KWT,"Apr 27, 2020",4.683223265878527
Kuwait,KWT,"Apr 28, 2020",5.1515455924663796
Kuwait,KWT,"Apr 29, 2020",5.385706755760306
Kuwait,KWT,"Apr 30, 2020",5.619867919054232
Kyrgyzstan,KGZ,"Apr 2, 2020",0.15327570881968355
Kyrgyzstan,KGZ,"Apr 3, 2020",0.15327570881968355
Kyrgyzstan,KGZ,"Apr 4, 2020",0.15327570881968355
Kyrgyzstan,KGZ,"Apr 5, 2020",0.15327570881968355
Kyrgyzstan,KGZ,"Apr 6, 2020",0.6131028352787342
Kyrgyzstan,KGZ,"Apr 7, 2020",0.6131028352787342
Kyrgyzstan,KGZ,"Apr 8, 2020",0.6131028352787342
Kyrgyzstan,KGZ,"Apr 9, 2020",0.6131028352787342
Kyrgyzstan,KGZ,"Apr 10, 2020",0.7663785440984177
Kyrgyzstan,KGZ,"Apr 11, 2020",0.7663785440984177
Kyrgyzstan,KGZ,"Apr 12, 2020",0.7663785440984177
Kyrgyzstan,KGZ,"Apr 13, 2020",0.7663785440984177
Kyrgyzstan,KGZ,"Apr 14, 2020",0.7663785440984177
Kyrgyzstan,KGZ,"Apr 15, 2020",0.7663785440984177
Kyrgyzstan,KGZ,"Apr 16, 2020",0.7663785440984177
Kyrgyzstan,KGZ,"Apr 17, 2020",0.7663785440984177
Kyrgyzstan,KGZ,"Apr 18, 2020",0.7663785440984177
Kyrgyzstan,KGZ,"Apr 19, 2020",0.7663785440984177
Kyrgyzstan,KGZ,"Apr 20, 2020",1.0729299617377848
Kyrgyzstan,KGZ,"Apr 21, 2020",1.0729299617377848
Kyrgyzstan,KGZ,"Apr 22, 2020",1.0729299617377848
Kyrgyzstan,KGZ,"Apr 23, 2020",1.2262056705574684
Kyrgyzstan,KGZ,"Apr 24, 2020",1.2262056705574684
Kyrgyzstan,KGZ,"Apr 25, 2020",1.2262056705574684
Kyrgyzstan,KGZ,"Apr 26, 2020",1.2262056705574684
Kyrgyzstan,KGZ,"Apr 27, 2020",1.2262056705574684
Kyrgyzstan,KGZ,"Apr 28, 2020",1.2262056705574684
Kyrgyzstan,KGZ,"Apr 29, 2020",1.2262056705574684
Kyrgyzstan,KGZ,"Apr 30, 2020",1.2262056705574684
Latvia,LVA,"Apr 4, 2020",0.530165910119913
Latvia,LVA,"Apr 5, 2020",0.530165910119913
Latvia,LVA,"Apr 6, 2020",0.530165910119913
Latvia,LVA,"Apr 7, 2020",0.530165910119913
Latvia,LVA,"Apr 8, 2020",1.060331820239826
Latvia,LVA,"Apr 9, 2020",1.060331820239826
Latvia,LVA,"Apr 10, 2020",1.060331820239826
Latvia,LVA,"Apr 11, 2020",1.060331820239826
Latvia,LVA,"Apr 12, 2020",1.5904977303597387
Latvia,LVA,"Apr 13, 2020",2.650829550599565
Latvia,LVA,"Apr 14, 2020",2.650829550599565
Latvia,LVA,"Apr 15, 2020",2.650829550599565
Latvia,LVA,"Apr 16, 2020",2.650829550599565
Latvia,LVA,"Apr 17, 2020",2.650829550599565
Latvia,LVA,"Apr 18, 2020",2.650829550599565
Latvia,LVA,"Apr 19, 2020",2.650829550599565
Latvia,LVA,"Apr 20, 2020",2.650829550599565
Latvia,LVA,"Apr 21, 2020",2.650829550599565
Latvia,LVA,"Apr 22, 2020",4.771493191079217
Latvia,LVA,"Apr 23, 2020",5.831825011319042
Latvia,LVA,"Apr 24, 2020",5.831825011319042
Latvia,LVA,"Apr 25, 2020",6.361990921438955
Latvia,LVA,"Apr 26, 2020",6.361990921438955
Latvia,LVA,"Apr 27, 2020",6.361990921438955
Latvia,LVA,"Apr 28, 2020",6.892156831558868
Latvia,LVA,"Apr 29, 2020",6.892156831558868
Latvia,LVA,"Apr 30, 2020",7.952488651798694
Lebanon,LBN,"Mar 11, 2020",0.14651065821085288
Lebanon,LBN,"Mar 12, 2020",0.29302131642170576
Lebanon,LBN,"Mar 13, 2020",0.29302131642170576
Lebanon,LBN,"Mar 15, 2020",0.4395319746325586
Lebanon,LBN,"Mar 16, 2020",0.4395319746325586
Lebanon,LBN,"Mar 17, 2020",0.4395319746325586
Lebanon,LBN,"Mar 18, 2020",0.4395319746325586
Lebanon,LBN,"Mar 19, 2020",0.5860426328434115
Lebanon,LBN,"Mar 20, 2020",0.5860426328434115
Lebanon,LBN,"Mar 21, 2020",0.5860426328434115
Lebanon,LBN,"Mar 22, 2020",0.5860426328434115
Lebanon,LBN,"Mar 23, 2020",0.5860426328434115
Lebanon,LBN,"Mar 24, 2020",0.5860426328434115
Lebanon,LBN,"Mar 25, 2020",0.5860426328434115
Lebanon,LBN,"Mar 26, 2020",0.5860426328434115
Lebanon,LBN,"Mar 27, 2020",0.8790639492651172
Lebanon,LBN,"Mar 28, 2020",1.0255746074759702
Lebanon,LBN,"Mar 29, 2020",1.172085265686823
Lebanon,LBN,"Mar 30, 2020",1.4651065821085287
Lebanon,LBN,"Mar 31, 2020",1.6116172403193816
Lebanon,LBN,"Apr 1, 2020",1.7581278985302344
Lebanon,LBN,"Apr 2, 2020",1.7581278985302344
Lebanon,LBN,"Apr 3, 2020",2.344170531373646
Lebanon,LBN,"Apr 4, 2020",2.344170531373646
Lebanon,LBN,"Apr 5, 2020",2.4906811895844987
Lebanon,LBN,"Apr 6, 2020",2.6371918477953518
Lebanon,LBN,"Apr 7, 2020",2.7837025060062044
Lebanon,LBN,"Apr 8, 2020",2.7837025060062044
Lebanon,LBN,"Apr 9, 2020",2.7837025060062044
Lebanon,LBN,"Apr 10, 2020",2.7837025060062044
Lebanon,LBN,"Apr 11, 2020",2.9302131642170575
Lebanon,LBN,"Apr 12, 2020",2.9302131642170575
Lebanon,LBN,"Apr 13, 2020",2.9302131642170575
Lebanon,LBN,"Apr 14, 2020",2.9302131642170575
Lebanon,LBN,"Apr 15, 2020",3.07672382242791
Lebanon,LBN,"Apr 16, 2020",3.07672382242791
Lebanon,LBN,"Apr 17, 2020",3.07672382242791
Lebanon,LBN,"Apr 18, 2020",3.07672382242791
Lebanon,LBN,"Apr 19, 2020",3.07672382242791
Lebanon,LBN,"Apr 20, 2020",3.07672382242791
Lebanon,LBN,"Apr 21, 2020",3.07672382242791
Lebanon,LBN,"Apr 22, 2020",3.07672382242791
Lebanon,LBN,"Apr 23, 2020",3.223234480638763
Lebanon,LBN,"Apr 24, 2020",3.223234480638763
Lebanon,LBN,"Apr 25, 2020",3.223234480638763
Lebanon,LBN,"Apr 26, 2020",3.516255797060469
Lebanon,LBN,"Apr 27, 2020",3.516255797060469
Lebanon,LBN,"Apr 28, 2020",3.516255797060469
Lebanon,LBN,"Apr 29, 2020",3.516255797060469
Lebanon,LBN,"Apr 30, 2020",3.516255797060469
Liberia,LBR,"Apr 5, 2020",0.19771922959888502
Liberia,LBR,"Apr 6, 2020",0.5931576887966551
Liberia,LBR,"Apr 7, 2020",0.5931576887966551
Liberia,LBR,"Apr 8, 2020",0.5931576887966551
Liberia,LBR,"Apr 9, 2020",0.7908769183955401
Liberia,LBR,"Apr 10, 2020",0.7908769183955401
Liberia,LBR,"Apr 11, 2020",0.7908769183955401
Liberia,LBR,"Apr 12, 2020",0.9885961479944251
Liberia,LBR,"Apr 13, 2020",0.9885961479944251
Liberia,LBR,"Apr 14, 2020",1.1863153775933102
Liberia,LBR,"Apr 15, 2020",1.1863153775933102
Liberia,LBR,"Apr 16, 2020",1.1863153775933102
Liberia,LBR,"Apr 17, 2020",1.1863153775933102
Liberia,LBR,"Apr 18, 2020",1.3840346071921952
Liberia,LBR,"Apr 19, 2020",1.3840346071921952
Liberia,LBR,"Apr 20, 2020",1.5817538367910802
Liberia,LBR,"Apr 21, 2020",1.5817538367910802
Liberia,LBR,"Apr 22, 2020",1.5817538367910802
Liberia,LBR,"Apr 23, 2020",1.5817538367910802
